TIME,O3PPM,TMP,RH%
11:47:43,36.48161,32.5,21.0
11:47:43,36.427776,32.5,21.0
11:47:43,36.410103,32.5,21.0
11:47:43,36.348297,32.5,21.0
11:47:43,36.340267,32.5,21.0
11:47:43,36.281693,32.5,21.0
11:47:44,36.23729,32.5,21.0
11:47:44,36.21098,32.5,21.0
11:47:44,36.168087,32.5,21.0
11:47:44,36.126354,32.5,21.0
11:47:44,36.088478,32.5,21.0
11:47:44,36.075645,32.5,21.0
11:47:44,36.031834,32.5,21.0
11:47:45,35.988052,32.5,21.0
11:47:45,35.93104,32.5,21.0
11:47:45,35.907555,32.5,21.0
11:47:45,35.85106,32.5,21.1
11:47:45,35.825024,32.5,21.1
11:47:45,35.802135,32.5,21.1
11:47:46,35.7453,32.5,21.1
11:47:46,35.71079,32.5,21.1
11:47:46,35.66936,32.5,21.1
11:47:46,35.632328,32.5,21.1
11:47:46,35.588818,32.5,21.1
11:47:46,35.554955,32.5,21.1
11:47:46,35.528484,32.5,21.1
11:47:47,35.4893,32.5,21.0
11:47:47,35.43965,32.5,21.0
11:47:47,35.409534,32.5,21.0
11:47:47,35.36464,32.5,21.0
11:47:47,35.315094,32.5,21.0
11:47:47,35.285614,32.5,21.0
11:47:48,35.235012,32.5,21.0
11:47:48,35.20711,32.5,21.0
11:47:48,35.181915,32.5,21.0
11:47:48,35.135605,32.5,21.0
11:47:48,35.091568,32.5,21.0
11:47:48,35.04013,32.5,21.0
11:47:48,35.0202,32.5,21.0
11:47:49,34.98664,32.5,21.0
11:47:49,34.941048,32.5,21.0
11:47:49,34.91074,32.5,21.0
11:47:49,34.851627,32.5,21.1
11:47:49,34.811874,32.5,21.1
11:47:49,34.81142,32.5,21.1
11:47:50,34.767517,32.5,21.1
11:47:50,34.721638,32.5,21.0
11:47:50,34.676796,32.5,21.0
11:47:50,34.630993,32.5,21.0
11:47:50,34.600838,32.5,21.0
11:47:50,34.56961,32.5,21.0
11:47:51,34.51971,32.5,21.0
11:47:51,34.507736,32.5,21.0
11:47:51,34.45943,32.5,21.0
11:47:51,34.41642,32.5,21.0
11:47:51,34.400414,32.5,21.0
11:47:51,34.34441,32.5,21.0
11:47:51,34.30509,32.5,21.0
11:47:52,34.283867,32.5,21.0
11:47:52,34.2399,32.5,21.0
11:47:52,34.19857,32.5,21.0
11:47:52,34.164486,32.5,21.0
11:47:52,34.12016,32.5,21.0
11:47:52,34.094418,32.5,21.0
11:47:53,34.05363,32.5,21.0
11:47:53,34.02126,32.5,21.0
11:47:53,33.973892,32.5,21.0
11:47:53,33.934822,32.5,21.0
11:47:53,33.903065,32.5,21.0
11:47:53,33.869698,32.5,21.0
11:47:53,33.826015,32.5,21.0
11:47:54,33.80507,32.5,21.0
11:47:54,33.758945,32.5,21.0
11:47:54,33.730213,32.5,21.0
11:47:54,33.68935,32.5,21.0
11:47:54,33.663784,32.5,21.0
11:47:54,33.63098,32.5,21.0
11:47:55,33.57797,32.5,21.0
11:47:55,33.557964,32.5,21.0
11:47:55,33.52641,32.5,21.0
11:47:55,33.478455,32.5,21.0
11:47:55,33.43777,32.5,21.0
11:47:55,33.41177,32.5,21.0
11:47:55,33.37674,32.5,21.0
11:47:56,33.34215,32.5,21.0
11:47:56,33.312656,32.5,21.0
11:47:56,33.281235,32.5,21.0
11:47:56,33.237564,32.5,21.0
11:47:56,33.22284,32.5,21.0
11:47:56,33.192,32.5,21.0
11:47:57,33.14281,32.5,21.0
11:47:57,33.10848,32.5,21.0
11:47:57,33.073097,32.5,21.0
11:47:57,33.061943,32.5,21.0
11:47:57,32.99627,32.5,21.0
11:47:57,32.983215,32.5,21.0
11:47:57,32.930683,32.5,21.0
11:47:58,32.904472,32.5,21.0
11:47:58,32.88888,32.5,21.0
11:47:58,32.86366,32.5,21.0
11:47:58,32.822987,32.5,21.0
11:47:58,32.771126,32.5,21.0
11:47:58,32.748096,32.5,21.0
11:47:59,32.737007,32.5,21.0
11:47:59,32.698868,32.5,21.0
11:47:59,32.677776,32.5,21.0
11:47:59,32.62819,32.6,21.0
11:47:59,32.591595,32.6,21.0
11:47:59,32.5696,32.5,21.0
11:47:59,32.521473,32.5,21.0
11:48:0,32.487507,32.5,21.0
11:48:0,32.48104,32.5,21.0
11:48:0,32.42557,32.5,21.0
11:48:0,32.399708,32.5,21.0
11:48:0,32.360306,32.5,21.0
11:48:0,32.338284,32.5,21.0
11:48:1,32.306965,32.5,21.0
11:48:1,32.275135,32.5,21.0
11:48:1,32.23434,32.5,21.0
11:48:1,32.21396,32.5,21.0
11:48:1,32.178688,32.5,21.0
11:48:1,32.14736,32.5,21.0
11:48:1,32.115616,32.5,21.0
11:48:2,32.06408,32.5,21.0
11:48:2,32.032814,32.5,21.0
11:48:2,31.995243,32.5,21.0
11:48:2,31.966005,32.5,21.0
11:48:2,31.928476,32.5,21.0
11:48:2,31.895292,32.5,21.0
11:48:3,31.871666,32.5,21.0
11:48:3,31.8297,32.5,21.0
11:48:3,31.81931,32.5,21.0
11:48:3,31.775494,32.5,21.0
11:48:3,31.743967,32.5,21.0
11:48:3,31.706064,32.5,21.0
11:48:3,31.676035,32.5,21.0
11:48:4,31.657316,32.5,21.0
11:48:4,31.632328,32.5,21.0
11:48:4,31.599419,32.5,21.0
11:48:4,31.569447,32.5,21.0
11:48:4,31.542938,32.5,21.0
11:48:4,31.495892,32.5,21.0
11:48:5,31.461084,32.6,21.0
11:48:5,31.429846,32.6,21.0
11:48:5,31.386747,32.5,20.9
11:48:5,31.388205,32.5,20.9
11:48:5,31.34327,32.5,20.9
11:48:5,31.301794,32.5,20.9
11:48:5,31.269077,32.5,20.9
11:48:6,31.256935,32.5,20.9
11:48:6,31.222284,32.5,20.9
11:48:6,31.186287,32.5,20.9
11:48:6,31.153645,32.5,20.9
11:48:6,31.114283,32.5,20.9
11:48:6,31.090893,32.5,20.9
11:48:7,31.036482,32.5,20.9
11:48:7,31.008364,32.5,20.9
11:48:7,30.985537,32.5,20.9
11:48:7,30.967672,32.5,20.9
11:48:7,30.927418,32.5,20.9
11:48:7,30.895025,32.6,20.9
11:48:7,30.870794,32.6,20.9
11:48:8,30.81619,32.5,20.9
11:48:8,30.807034,32.5,20.9
11:48:8,30.763498,32.5,20.9
11:48:8,30.75095,32.5,20.9
11:48:8,30.720625,32.6,21.0
11:48:8,30.68301,32.6,21.0
11:48:9,30.650259,32.5,21.0
11:48:9,30.632393,32.5,21.0
11:48:9,30.579472,32.5,21.0
11:48:9,30.553038,32.5,21.0
11:48:9,30.519949,32.6,21.0
11:48:9,30.483402,32.6,21.0
11:48:10,30.454144,32.5,21.0
11:48:10,30.435026,32.5,21.0
11:48:10,30.393318,32.6,21.0
11:48:10,30.390467,32.6,21.0
11:48:10,30.345434,32.6,21.0
11:48:10,30.31339,32.6,21.0
11:48:10,30.2828,32.5,21.0
11:48:11,30.257523,32.5,21.0
11:48:11,30.222181,32.6,21.0
11:48:11,30.196415,32.6,21.0
11:48:11,30.174438,32.5,21.0
11:48:11,30.121565,32.5,21.0
11:48:11,30.088749,32.5,21.0
11:48:12,30.063055,32.5,21.0
11:48:12,30.050165,32.6,21.0
11:48:12,30.01028,32.6,21.0
11:48:12,29.966988,32.5,21.0
11:48:12,29.93903,32.5,21.0
11:48:12,29.92009,32.5,21.0
11:48:12,29.882647,32.5,21.0
11:48:13,29.848053,32.5,21.0
11:48:13,29.810658,32.5,21.0
11:48:13,29.80076,32.5,21.0
11:48:13,29.763895,32.5,21.0
11:48:13,29.71759,32.5,21.0
11:48:13,29.705782,32.5,21.0
11:48:14,29.67222,32.5,21.0
11:48:14,29.64018,32.5,21.0
11:48:14,29.603935,32.6,21.0
11:48:14,29.590757,32.6,21.0
11:48:14,29.562498,32.5,21.0
11:48:14,29.527214,32.5,21.0
11:48:14,29.500895,32.6,21.0
11:48:15,29.467958,32.6,21.0
11:48:15,29.444078,32.6,20.9
11:48:15,29.403658,32.6,20.9
11:48:15,29.385818,32.6,20.9
11:48:15,29.338547,32.6,20.9
11:48:15,29.33384,32.6,20.9
11:48:16,29.291302,32.6,20.9
11:48:16,29.28241,32.6,20.9
11:48:16,29.246422,32.6,20.9
11:48:16,29.209057,32.5,20.9
11:48:16,29.182396,32.5,20.9
11:48:16,29.163229,32.5,21.0
11:48:16,29.127323,32.5,21.0
11:48:17,29.112463,32.5,21.0
11:48:17,29.079782,32.5,21.0
11:48:17,29.054193,32.6,21.0
11:48:17,29.027216,32.6,21.0
11:48:17,29.004925,32.6,21.0
11:48:17,28.97937,32.6,21.0
11:48:18,28.951933,32.6,21.0
11:48:18,28.930084,32.6,21.0
11:48:18,28.90555,32.5,21.0
11:48:18,28.875383,32.5,21.0
11:48:18,28.854956,32.5,21.0
11:48:18,28.822138,32.5,21.0
11:48:18,28.7929,32.6,21.0
11:48:19,28.76706,32.6,21.0
11:48:19,28.743902,32.5,21.0
11:48:19,28.717085,32.5,21.0
11:48:19,28.695827,32.6,21.0
11:48:19,28.680609,32.6,21.0
11:48:19,28.652054,32.5,21.0
11:48:20,28.627066,32.5,21.0
11:48:20,28.587492,32.5,21.0
11:48:20,28.56678,32.5,21.0
11:48:20,28.549232,32.5,21.0
11:48:20,28.503216,32.5,21.0
11:48:20,28.49179,32.6,21.0
11:48:20,28.441217,32.6,21.0
11:48:21,28.416916,32.6,21.0
11:48:21,28.39078,32.6,21.0
11:48:21,28.373287,32.6,21.0
11:48:21,28.334808,32.6,21.0
11:48:21,28.31145,32.6,21.0
11:48:21,28.295456,32.6,21.0
11:48:22,28.255163,32.5,21.0
11:48:22,28.221369,32.5,21.0
11:48:22,28.203062,32.6,21.0
11:48:22,28.180256,32.6,21.0
11:48:22,28.161566,32.6,21.0
11:48:22,28.115032,32.6,21.0
11:48:22,28.095398,32.6,21.0
11:48:23,28.083586,32.6,21.0
11:48:23,28.058983,32.6,21.0
11:48:23,28.017118,32.6,21.0
11:48:23,28.002108,32.6,21.0
11:48:23,27.96936,32.6,21.0
11:48:23,27.939854,32.5,21.0
11:48:24,27.923992,32.5,21.0
11:48:24,27.872229,32.6,21.0
11:48:24,27.845106,32.6,21.0
11:48:24,27.831984,32.5,20.9
11:48:24,27.808384,32.5,20.9
11:48:24,27.77897,32.6,20.9
11:48:24,27.75055,32.6,20.9
11:48:25,27.731544,32.5,20.9
11:48:25,27.685015,32.5,20.9
11:48:25,27.681347,32.5,20.9
11:48:25,27.637201,32.5,20.9
11:48:25,27.614655,32.5,20.9
11:48:25,27.60653,32.5,20.9
11:48:26,27.579952,32.5,20.9
11:48:26,27.548931,32.5,20.9
11:48:26,27.509731,32.6,20.9
11:48:26,27.48909,32.6,20.9
11:48:26,27.464787,32.5,20.9
11:48:26,27.451773,32.5,20.9
11:48:27,27.421314,32.5,20.9
11:48:27,27.388573,32.5,20.9
11:48:27,27.376925,32.5,20.9
11:48:27,27.346432,32.5,20.9
11:48:27,27.323162,32.6,20.9
11:48:27,27.298937,32.6,20.9
11:48:27,27.273485,32.5,20.9
11:48:28,27.254274,32.5,20.9
11:48:28,27.206015,32.5,20.9
11:48:28,27.190397,32.5,20.9
11:48:28,27.152441,32.5,20.9
11:48:28,27.130598,32.5,20.9
11:48:28,27.110594,32.5,20.9
11:48:29,27.078924,32.5,20.9
11:48:29,27.042028,32.5,20.9
11:48:29,27.03313,32.5,20.9
11:48:29,27.015848,32.5,20.9
11:48:29,26.979847,32.5,20.9
11:48:29,26.958475,32.6,20.9
11:48:29,26.935015,32.6,20.9
11:48:30,26.89555,32.6,20.9
11:48:30,26.891546,32.6,20.9
11:48:30,26.861837,32.6,20.9
11:48:30,26.838806,32.6,20.9
11:48:30,26.806078,32.5,20.9
11:48:30,26.789347,32.5,20.9
11:48:31,26.750008,32.6,20.9
11:48:31,26.72656,32.6,20.9
11:48:31,26.696093,32.5,20.9
11:48:31,26.679401,32.5,20.9
11:48:31,26.663086,32.6,20.9
11:48:31,26.65379,32.6,20.9
11:48:31,26.631813,32.6,20.9
11:48:32,26.603594,32.6,20.9
11:48:32,26.579365,32.6,20.9
11:48:32,26.56139,32.6,20.9
11:48:32,26.531025,32.6,20.9
11:48:32,26.496342,32.6,20.9
11:48:32,26.48095,32.6,20.9
11:48:33,26.443289,32.6,20.9
11:48:33,26.42395,32.5,21.0
11:48:33,26.407347,32.5,21.0
11:48:33,26.367865,32.5,21.0
11:48:33,26.373987,32.5,21.0
11:48:33,26.34121,32.6,21.0
11:48:33,26.331984,32.6,21.0
11:48:34,26.27432,32.6,21.0
11:48:34,26.263416,32.6,21.0
11:48:34,26.245085,32.5,21.0
11:48:34,26.203674,32.5,21.0
11:48:34,26.200575,32.5,21.0
11:48:34,26.167927,32.5,21.0
11:48:35,26.153578,32.5,21.0
11:48:35,26.116554,32.5,21.0
11:48:35,26.105225,32.6,20.9
11:48:35,26.087431,32.6,20.9
11:48:35,26.044846,32.6,20.9
11:48:35,26.026144,32.6,20.9
11:48:35,26.018383,32.6,20.9
11:48:36,25.98586,32.6,20.9
11:48:36,25.983614,32.6,20.9
11:48:36,25.949812,32.6,20.9
11:48:36,25.918278,32.6,20.9
11:48:36,25.911278,32.6,20.9
11:48:36,25.869791,32.6,20.9
11:48:37,25.858988,32.6,20.9
11:48:37,25.843798,32.5,20.9
11:48:37,25.820063,32.5,20.9
11:48:37,25.801073,32.6,20.9
11:48:37,25.769547,32.6,20.9
11:48:37,25.756622,32.6,20.9
11:48:37,25.716583,32.6,20.9
11:48:38,25.705812,32.6,20.9
11:48:38,25.686409,32.6,20.9
11:48:38,25.64809,32.6,20.9
11:48:38,25.641237,32.6,20.9
11:48:38,25.62233,32.6,20.9
11:48:38,25.608147,32.6,20.9
11:48:39,25.566017,32.6,20.9
11:48:39,25.541594,32.6,20.9
11:48:39,25.531694,32.6,20.9
11:48:39,25.51376,32.6,20.9
11:48:39,25.489723,32.6,20.9
11:48:39,25.479008,32.6,20.9
11:48:39,25.438744,32.6,20.9
11:48:40,25.434502,32.6,20.9
11:48:40,25.429333,32.6,20.9
11:48:40,25.385342,32.6,20.9
11:48:40,25.365252,32.6,20.9
11:48:40,25.353275,32.6,20.9
11:48:40,25.33918,32.6,20.9
11:48:41,25.30466,32.6,20.9
11:48:41,25.27229,32.6,20.9
11:48:41,25.277802,32.6,20.9
11:48:41,25.244991,32.6,20.9
11:48:41,25.217796,32.6,20.9
11:48:41,25.209259,32.6,20.9
11:48:41,25.200348,32.6,20.9
11:48:42,25.160343,32.6,20.9
11:48:42,25.146315,32.6,20.9
11:48:42,25.125143,32.6,20.9
11:48:42,25.090693,32.6,20.9
11:48:42,25.064425,32.6,20.9
11:48:42,25.050882,32.6,20.9
11:48:43,25.036514,32.6,20.9
11:48:43,25.003061,32.6,20.9
11:48:43,24.97976,32.6,20.9
11:48:43,24.947252,32.6,20.9
11:48:43,24.937492,32.6,20.9
11:48:43,24.918058,32.6,20.9
11:48:43,24.904106,32.6,20.9
11:48:44,24.871202,32.6,20.9
11:48:44,24.850527,32.6,20.9
11:48:44,24.824852,32.6,20.9
11:48:44,24.81348,32.6,20.9
11:48:44,24.789919,32.6,20.9
11:48:44,24.77182,32.6,20.9
11:48:45,24.740288,32.6,20.9
11:48:45,24.720947,32.6,20.9
11:48:45,24.715494,32.6,20.9
11:48:45,24.684372,32.6,20.9
11:48:45,24.668043,32.6,20.9
11:48:45,24.632328,32.6,20.9
11:48:46,24.617653,32.6,20.9
11:48:46,24.611403,32.6,20.9
11:48:46,24.595917,32.6,20.9
11:48:46,24.57618,32.6,20.9
11:48:46,24.550308,32.6,20.9
11:48:46,24.522282,32.6,20.9
11:48:46,24.502224,32.6,20.9
11:48:47,24.487139,32.6,20.9
11:48:47,24.463755,32.6,20.9
11:48:47,24.449585,32.6,20.9
11:48:47,24.427853,32.6,20.9
11:48:47,24.400806,32.6,20.9
11:48:47,24.3854,32.6,20.9
11:48:48,24.350815,32.6,20.9
11:48:48,24.336233,32.6,20.9
11:48:48,24.324173,32.6,20.9
11:48:48,24.29926,32.6,20.9
11:48:48,24.27598,32.6,20.9
11:48:48,24.255232,32.6,20.9
11:48:48,24.243557,32.6,20.9
11:48:49,24.230265,32.6,20.9
11:48:49,24.199585,32.6,20.9
11:48:49,24.189629,32.6,20.9
11:48:49,24.159418,32.6,20.9
11:48:49,24.149467,32.6,20.9
11:48:49,24.13003,32.6,20.9
11:48:50,24.099413,32.6,20.9
11:48:50,24.079195,32.6,20.9
11:48:50,24.060596,32.6,20.9
11:48:50,24.042807,32.6,20.9
11:48:50,24.014753,32.6,20.9
11:48:50,23.996632,32.6,20.9
11:48:50,23.988773,32.6,20.9
11:48:51,23.964413,32.6,20.9
11:48:51,23.951216,32.6,20.9
11:48:51,23.926165,32.6,21.0
11:48:51,23.905941,32.6,21.0
11:48:51,23.891155,32.6,21.0
11:48:51,23.868992,32.6,21.0
11:48:52,23.869343,32.6,21.0
11:48:52,23.833672,32.6,21.0
11:48:52,23.825848,32.6,21.0
11:48:52,23.797941,32.6,21.0
11:48:52,23.782309,32.6,21.0
11:48:52,23.754875,32.6,21.0
11:48:52,23.734821,32.6,21.0
11:48:53,23.726656,32.6,21.0
11:48:53,23.69882,32.6,20.9
11:48:53,23.687738,32.6,20.9
11:48:53,23.66444,32.6,20.9
11:48:53,23.643543,32.6,20.9
11:48:53,23.623983,32.6,20.9
11:48:54,23.60683,32.6,20.9
11:48:54,23.59091,32.6,20.9
11:48:54,23.568459,32.6,20.9
11:48:54,23.55751,32.6,20.9
11:48:54,23.53631,32.6,20.9
11:48:54,23.526957,32.6,20.9
11:48:54,23.496775,32.6,20.9
11:48:55,23.470766,32.6,20.9
11:48:55,23.47235,32.6,20.9
11:48:55,23.441511,32.6,20.9
11:48:55,23.424866,32.6,20.9
11:48:55,23.407001,32.6,20.9
11:48:55,23.391947,32.6,20.9
11:48:56,23.37409,32.6,20.9
11:48:56,23.361166,32.6,20.9
11:48:56,23.325842,32.6,20.9
11:48:56,23.315739,32.6,20.9
11:48:56,23.29713,32.6,20.9
11:48:56,23.295895,32.6,20.9
11:48:56,23.263529,32.6,20.9
11:48:57,23.247744,32.6,20.9
11:48:57,23.232405,32.7,20.9
11:48:57,23.217419,32.7,20.9
11:48:57,23.192814,32.6,20.9
11:48:57,23.172678,32.6,20.9
11:48:57,23.143988,32.6,20.9
11:48:58,23.13472,32.6,20.9
11:48:58,23.10693,32.6,20.9
11:48:58,23.083609,32.6,20.9
11:48:58,23.066671,32.6,20.9
11:48:58,23.059513,32.6,20.9
11:48:58,23.028553,32.6,20.9
11:48:58,23.012074,32.6,20.9
11:48:59,22.982712,32.6,20.9
11:48:59,22.97548,32.6,20.9
11:48:59,22.949894,32.7,20.9
11:48:59,22.941454,32.7,20.9
11:48:59,22.915007,32.7,20.9
11:48:59,22.902145,32.7,20.9
11:49:0,22.87494,32.6,20.9
11:49:0,22.86973,32.6,20.9
11:49:0,22.839777,32.6,20.9
11:49:0,22.81661,32.6,20.9
11:49:0,22.811758,32.6,20.9
11:49:0,22.787823,32.6,20.9
11:49:0,22.766685,32.6,20.9
11:49:1,22.75871,32.6,20.9
11:49:1,22.730747,32.6,20.9
11:49:1,22.719582,32.6,20.9
11:49:1,22.696487,32.6,20.9
11:49:1,22.688185,32.6,20.9
11:49:1,22.654749,32.6,21.0
11:49:2,22.631248,32.6,21.0
11:49:2,22.62331,32.7,20.9
11:49:2,22.60346,32.7,20.9
11:49:2,22.58759,32.6,20.9
11:49:2,22.57811,32.6,20.9
11:49:2,22.55113,32.6,20.9
11:49:3,22.5364,32.6,20.9
11:49:3,22.52529,32.6,20.9
11:49:3,22.494394,32.6,20.9
11:49:3,22.476248,32.6,20.9
11:49:3,22.46077,32.6,20.9
11:49:3,22.44616,32.6,20.9
11:49:3,22.427599,32.6,20.9
11:49:4,22.422878,32.7,20.9
11:49:4,22.393602,32.7,20.9
11:49:4,22.382532,32.7,20.9
11:49:4,22.36358,32.7,20.9
11:49:4,22.342749,32.6,20.9
11:49:4,22.334002,32.6,20.9
11:49:5,22.320215,32.6,20.9
11:49:5,22.310368,32.6,20.9
11:49:5,22.283226,32.6,20.9
11:49:5,22.276554,32.6,20.9
11:49:5,22.253286,32.7,20.9
11:49:5,22.241491,32.7,20.9
11:49:5,22.207314,32.7,20.9
11:49:6,22.193989,32.7,20.9
11:49:6,22.177088,32.7,20.9
11:49:6,22.149279,32.7,20.9
11:49:6,22.142197,32.7,20.9
11:49:6,22.126513,32.7,20.9
11:49:6,22.1007,32.6,20.9
11:49:7,22.090137,32.6,20.9
11:49:7,22.0772,32.6,20.9
11:49:7,22.045547,32.6,20.9
11:49:7,22.034155,32.6,20.9
11:49:7,22.01817,32.6,20.9
